departamento_id,nombre
186,"Villa  Los Aromos"
186,"Villa Ciudad de América (Loteo Diego de Rojas)"
186,"Villa del Prado"
186,"Villa Parque Santa Ana"
186,"Villa San Isidro"
186,"Villa Sierras De Oro"
186,Yocsina
187,Caminiaga
187,"Cerro Colorado"
187,"Chuña Huasi"
187,"Pozo Nuevo"
187,"San Francisco del Chañar"
188,Almafuerte
188,"Colonia Almada"
188,Corralito
188,"Dalmacio Vélez"
188,"General Fotheringham"
188,Hernando
188,"James Craik"
188,"Las Isletillas"
188,"Las Perdices"
188,"Los Zorros"
188,Oliva
188,"Pampayasta Norte"
188,"Pampayasta Sur"
188,"Punta del Agua"
188,"Río Tercero"
188,Tancacha
188,"Villa Ascasubi"
189,"Cañada de Luque"
189,"Candelaria Sur"
189,"Capilla de Sitón"
189,"La Pampa"
189,"La Paz"
189,"Las Peñas"
189,"Los Mistoles"
189,"Santa Catalina"
189,Sarmiento
189,Simbolar
189,Sinsacate
189,"Villa del Totoral"
190,"Cerro Colorado"
190,"Churqui Cañada"
190,"El Rodeo"
190,"El Tuscal"
190,"Las Arrias"
190,"Lucio V. Mansilla"
190,"Rosario del Saladillo"
190,"San José de la Dormida"
190,"San José de las Salinas"
190,"San Pedro Norte"
190,"Villa Tulumba"
191,"Aldea Santa María"
191,"Alto Alegre"
191,"Ana Zumarán"
191,Ballesteros
191,"Ballesteros Sur"
191,"Bell Ville"
191,"Benjamín Gould"
191,Canals
191,Chilibroste
191,Cintra
191,"Colonia Bismarck"
191,"Colonia Bremen"
191,Idiazabal
191,"Justiniano Posse"
191,Laborde
191,"Monte Leña"
191,"Monte Maíz"
191,Morrison
191,Noetinger
191,Ordoñez
191,Pascanas
191,"Pueblo Italiano"
191,"Ramón J. Cárcano"
191,"San Antonio de Litín"
191,"San Marcos"
191,"San Severo"
191,Viamonte
191,"Villa Los Patos"
191,"Wenceslao Escalante"
192,"Bella Vista"
193,"Berón de Astrada"
193,Yahapé
194,"Barrio Esperanza"
194,Corrientes
194,"Laguna Brava"
194,Riachuelo
194,"San Cayetano"
195,Concepción
195,"Santa Rosa"
195,Tabay
196,"Cazadores Correntinos"
196,"Curuzú Cuatiá"
196,Perugorría
197,"El Sombrero"
197,Empedrado
198,Esquina
199,Alvear
199,"Estación Torrent"
200,"Itá Ibaté"
200,"Lomas de Vallejos"
200,"Nuestra Señora del Rosario de Caá Catí"
200,"Palmar Grande"
201,"Colonia Carolina"
201,Goya
202,Itatí
202,"Ramada Paso"
203,"Colonia Liebig's"
203,Ituzaingó
203,"San Antonio"
203,"San Carlos"
203,"Villa Olivari"
204,"Cruz de los Milagros"
204,"Gobernador Juan E. Martínez"
204,Lavalle
204,"Santa Lucía"
204,"Villa Córdoba"
205,Mburucuyá
206,"Felipe Yofré"
206,"Mariano I. Loza (Est. Justino Solari)"
206,Mercedes
207,"Colonia Libertad"
207,"Estación Libertad"
207,"Juan Pujol"
207,Mocoretá
207,"Monte Caseros"
207,"Parada Acuña"
208,Bonpland
208,"Parada Pucheta"
208,"Paso de los Libres"
208,Tapebicuá
209,Saladas
209,"San Lorenzo"
210,"Ingenio Primer Correntino"
210,"Paso de la Patria"
210,"San Cosme"
210,"Santa Ana"
211,"San Luis del Palmar"
212,"Colonia Carlos Pellegrini"
212,Guaviraví
212,"La Cruz"
212,Yapeyú
213,Loreto
213,"San Miguel"
214,"9 de Julio (Est. Pueblo 9 de Julio)"
214,Chavarría
214,"Colonia Pando"
214,"Pedro R. Fernández (Est. Manuel F. Mantilla)"
214,"San Roque"
215,Garruchos
215,"Gobernador Igr. Valentín Virasoro"
215,"José Rafael Gómez (Garabí)"
215,"Santo Tomé"
216,Sauce
217,"Concepción del Bermejo"
217,"Los Frentones"
217,"Pampa del Infierno"
217,"Río Muerto"
217,"Taco Pozo"
218,"General Vedia"
218,"Isla del Cerrito"
218,"La Leonesa"
218,"Las Palmas"
218,"Puerto Bermejo Nuevo"
218,"Puerto Bermejo Viejo"
218,"Puerto Eva Perón"
219,"Presidencia Roque Sáenz Peña"
220,Charata
221,Gancedo
221,"General Capdevila"
221,"General Pinedo"
221,"Mesón de Fierro"
221,"Pampa Landriel"
222,"Hermoso Campo"
222,Itín
223,Chorotis
223,"Santa Sylvina"
223,"Venados Grandes"
224,Corzuela
225,"La Escondida"
225,"La Verde"
225,Lapachito
225,Makallé
226,"El Espinillo"
226,"El Sauzal"
226,"El Sauzalito"
226,"Fortín Lavalle"
226,"Fuerte Esperanza"
226,"Juan José Castelli"
226,Miraflores
226,"Nueva Pompeya"
226,"Puerto Lavalle"
226,"Villa Río Bermejito"
226,Wichi
226,Zaparinqui
227,"Avia Terai"
227,"Campo Largo"
227,"Fortín Las Chuñas"
227,Napenay
228,"Colonia Popular"
228,"Estación General Obligado"
228,"Laguna Blanca"
228,"Puerto Tirol"
229,"Ciervo Petiso"
229,"General José de San Martín"
229,"La Eduvigis"
229,"Laguna Limpia"
229,"Pampa Almirón"
229,"Pampa del Indio"
229,"Presidencia Roca"
229,"Selvas del Río de Oro"
230,"Tres Isletas"
231,"Coronel Du Graty"
231,"Enrique Urien"
231,"Villa Angela"
232,"Las Breñas"
233,"La Clotilde"
233,"La Tigra"
233,"San Bernardo"
234,"Presidencia de la Plaza"
235,"Barrio de los Pescadores"
235,"Colonia Benítez"
235,"Margarita Belén"
236,Quitilipi
236,"Villa El Palmar"
237,Barranqueras
237,Basail
237,"Colonia Baranda"
237,Fontana
237,"Puerto Vilelas"
237,Resistencia
238,Samuhú
238,"Villa Berthet"
239,"Capitán Solari"
239,"Colonia Elisa"
239,"Colonias Unidas"
239,"Ingeniero Barbet"
239,"Las Garcitas"
240,Charadai
240,"Cote Lai"
240,Haumonia
240,Horquilla
240,"La Sabana"
241,"Colonia Aborigen"
241,Machagai
241,Napalpí
242,"Arroyo Verde"
242,"Puerto Madryn"
242,"Puerto Pirámide"
242,"Quinta El Mirador"
243,"Buenos Aires Chico"
243,Cholila
243,"Cushamen Centro"
243,"El Hoyo"
243,"El Maitén"
243,Epuyén
243,Gualjaina
243,"Lago Epuyén"
243,"Lago Puelo"
243,Leleque
244,Astra
244,"Bahía Bustamante"
244,"Comodoro Rivadavia"
244,"Diadema Argentina"
244,"Rada Tilly"
245,Camarones
245,Garayalde
246,"Aldea Escolar"
246,Corcovado
246,Esquel
246,"Lago Rosario"
246,"Los Cipreses"
246,Trevelín
246,"Villa Futalaufquen"
247,"28 de Julio"
247,"Dique Florentino Ameghino"
247,Dolavon
247,Gaiman
248,Blancuntre
248,"El Escorial"
248,Gastre
248,"Lagunita Salada"
248,"Yala Laubat"
249,"Aldea Epulef"
249,Carrenleufú
249,"Colan Conhué"
249,"Paso del Sapo"
249,Tecka
250,"El Mirasol"
250,"Las Plumas"
251,"Cerro Cóndor"
251,"Los Altares"
251,"Paso de Indios"
252,"Playa Magagna"
252,"Playa Unión"
252,Rawson
252,Trelew
253,"Aldea Apeleg"
253,"Aldea Beleiro"
253,"Alto Río Senguer"
253,"Doctor Ricardo Rojas"
253,Facundo
253,"Lago Blanco"
253,"Río Mayo"
254,"Buen Pasto"
254,Sarmiento
255,"Frontera de Río Pico"
255,"Gobernador Costa"
255,"José de San Martín"
255,"Río Pico"
256,"Gan Gan"
256,Telsen
257,"Arroyo Barú"
257,Colón
257,"Colonia Hugues"
257,Hambis
257,Hocker
257,"La Clarita"
257,"Pueblo Cazes"
257,"Pueblo Liebig's"
257,"San José"
257,Ubajay
257,"Villa  Elisa"
258,Calabacilla
258,"Clodomiro Ledesma"
258,"Colonia Ayuí"
258,"Colonia General Roca"
258,"Colonia Yeruá"
258,Concordia
258,"El Redomón"
258,"Estación Yeruá"
258,"La Criolla"
258,"Los Charrúas"
258,"Nueva Escocia"
258,"Osvaldo Magnasco"
258,Pedernal
258,"Puerto Yeruá"
259,"Aldea Brasilera"
259,"Aldea Protestante"
259,"Aldea Salto"
259,"Aldea San Francisco"
259,"Aldea Spatzenkutter"
259,"Aldea Valle María"
259,"Colonia Ensayo"
259,Diamante
259,"Estación Camps"
259,"General Alvear"
259,"General Racedo"
259,"General Ramírez"
259,"Paraje La Virgen"
259,"Puerto Las Cuevas"
259,"Villa Libertador San Martín"
260,Chajarí
260,"Colonia Alemana"
260,"Colonia Ensanche Sauce"
260,"Colonia La Argentina"
260,"Colonia Peña"
260,"Colonia Santa María"
260,Federación
260,"Los Conquistadores"
260,"San Jaime de la Frontera"
260,"San Pedro"
260,"Santa Ana"
260,"Villa del Rosario"
261,"Conscripto Bernardi"
261,"El Cimarrón"
261,Federal
261,"Nueva Vizcaya"
261,"Sauce de Luna"
262,"San José de Feliciano"
262,"San Víctor"
263,"Aldea Asunción"
263,"Estación Lazo"
263,"General Galarza"
263,Gualeguay
263,"Puerto Ruiz"
264,"Aldea San Antonio"
264,"Aldea San Juan"
264,"Enrique Carbó"
264,"Faustino M. Parera"
264,"General Almada"
264,Gilbert
264,Gualeguaychú
264,Irazusta
264,Larroque
264,"Pueblo General Belgrano"
264,Urdinarrain
265,"Arroyo Martínez"
265,Ceibas
265,Ibicuy
265,Médanos
265,Ñancay
265,"Villa Paranacito"
266,Bovril
266,"Colonia Avigdor"
266,"El Solar"
266,"La Paz"
266,"Piedras Blancas"
266,"Pueblo Arrúa"
266,"San Gustavo"
266,"Santa Elena"
266,"Sir Leonard"
267,Aranguren
267,Betbeder
267,"Don Cristóbal"
267,Febré
267,Hernández
267,"Lucas González"
267,Nogoyá
267,"XX de Setiembre"
268,"Aldea María Luisa"
268,"Aldea San Rafael"
268,"Aldea Santa María"
268,"Aldea Santa Rosa"
268,Cerrito
268,"Colonia Avellaneda"
268,Crespo
268,"El Palenque"
268,"El Pingo"
268,Hasenkamp
268,Hernandarias
268,"La Picada"
268,"Las Tunas"
268,"María Grande"
268,"Oro Verde"
268,Paraná
268,"Pueblo Bellocq (Est. Las Garzas)"
268,"Pueblo Brugo"
268,"Pueblo General San Martín"
268,"San Benito"
268,"Sauce Montrull"
268,"Sauce Pinto"
268,Seguí
268,Sosa
268,Tabossi
268,"Tezanos Pinto"
268,Viale
268,"Villa Fontana"
268,"Villa Gdor. Luis F. Etchevehere"
268,"Villa Urquiza"
269,"General Campos"
269,"San Salvador"
270,"Altamirano Sur"
270,Durazno
270,"Estación Arroyo Clé"
270,"Gobernador Echagüe"
270,"Gobernador Mansilla"
270,"Gobernador Solá"
270,Guardamonte
270,"Las Guachas"
270,Maciá
270,"Rosario del Tala"
271,"1º de Mayo"
271,Basavilbaso
271,Caseros
271,"Colonia Elía"
271,"Concepción del Uruguay"
271,"Estancia San Pedro"
271,Herrera
271,"Las Moscas"
271,Líbaros
271,Pronunciamiento
271,Rocamora
271,"Santa Anita"
271,"Villa Mantero"
271,"Villa San Justo"
271,"Villa San Marcial (Est. Gobernador Urquiza)"
272,Antelo
272,Charigüé
272,"Laguna del Pescado"
272,"Molino Doll"
272,"Rincón de Nogoyá"
272,Victoria
273,"Estación Raíces"
273,"Ingeniero Miguel Sajaroff"
273,Jubileo
273,"Mojones Norte"
273,"Paso de la Laguna"
273,"Villa Clara"
273,"Villa Domínguez"
273,Villaguay
274,"Laguna Yema"
274,"Los Chiriguanos"
274,"Pozo de Maza"
274,"Pozo del Mortero"
275,"Colonia Pastoril"
275,Formosa
275,"Gran Guardia"
275,"Mariano Boedo"
275,"Mojón de Fierro"
275,"San Hilario"
275,"Villa del Carmen"
275,"Villa Trinidad"
276,"Banco Payaguá"
276,"General Lucio V. Mansilla"
276,Herradura
276,"San Francisco de Laishi"
276,Tatané
276,"Villa Escolar"
277,"Ingeniero Guillermo N. Juárez"
278,"Bartolomé de las Casas"
278,"Colonia Sarmiento"
278,"Comandante Fontana"
278,"El Recreo"
278,"Estanislao del Campo"
278,"Fortín Cabo 1º Lugones"
278,"Fortín Sargento 1º Leyes"
278,Ibarreta
278,"Juan G. Bazán"
278,"Las Lomitas"
278,"Posta Cambio Zalazar"
278,"Pozo del Tigre"
278,"San Martín I"
278,"San Martín II"
278,"Subteniente Perín"
278,"Villa General Güemes"
278,"Villa General Manuel Belgrano"
279,"Buena Vista"
279,"El Espinillo"
279,"Laguna Gallo"
279,"Misión Tacaaglé"
279,"Portón Negro"
279,"Tres Lagunas"
280,Clorinda
280,"Laguna Blanca"
280,"Laguna Naick-Neck"
280,"Palma Sola"
280,"Puerto Pilcomayo"
280,"Riacho He-He"
280,"Riacho Negro"
280,"Siete Palmas"
281,"Colonia Campo Villafañe"
281,"El Colorado"
281,"Palo Santo"
281,Pirané
281,"Villa Kilómetro 213"
282,"El Potrillo"
282,"General Mosconi"
283,"Abdón Castro Tolay"
283,"Abra Pampa"
283,Abralaite
283,Casabindo
283,Cochinoca
283,"Puesto del Marquéz"
283,Rinconadillas
283,"San Francisco de Alfarcito"
283,"Santuario de Tres Pozos"
283,Tusaquillas
284,"Aguas Calientes"
284,"Barrio El Milagro"
284,"Barrio La Unión"
284,"El Carmen"
284,"Los Lapachos (Est. Maquinista Verón)"
284,Manantiales
284,Monterrico
284,"Pampa Blanca"
284,Perico
284,"Puesto Viejo"
284,"San Isidro"
284,"San Juancito"
285,Guerrero
285,"La Almona"
285,León
285,Lozano
285,Ocloyas
285,"San Salvador de Jujuy (Est. Jujuy)"
285,Yala
286,Coctaca
286,"El Aguilar"
286,"Hipólito Yrigoyen (Est. Iturbe)"
286,Humahuaca
286,"Tres Cruces"
286,"Uquía (Est. Senador Pérez)"
287,Bananal
287,Bermejito
287,Caimancito
287,Calilegua
287,Chalicán
287,"Fraile Pintado"
287,Libertad
287,"Libertador Grl. San Martín (Est. Ledesma)"
287,"Maíz Negro"
287,Paulina
287,Yuto
288,Carahunco
288,"Centro Forestal"
288,"Mina 9 de Octubre"
288,"Palpalá (Est. Grl. Manuel N. Savio)"
289,"Lagunillas de Farallón"
289,Liviara
289,"Nuevo Pirquitas"
289,Rinconada
290,"El Ceibal"
290,"Loteo Navea"
290,"San Antonio"
291,Arrayanal
291,"Arroyo Colorado"
291,"Don Emilio"
291,"El Acheral"
291,"El Puesto"
291,"El Quemado"
291,"La Esperanza"
291,"La Manga"
291,"La Mendieta"
291,Miraflores
291,"Palos Blancos"
291,Parapetí
291,Piedritas
291,Rodeito
291,"Rosario de Río Grande"
291,"San Antonio"
291,"San Lucas"
291,"San Pedro (Est. San Pedro de Jujuy)"
291,Sauzal
292,"El Fuerte"
292,"El Piquete"
292,"El Talar"
292,"Palma Sola"
292,"Puente Lavayén"
292,"Santa Clara"
292,Vinalito
293,Casira
293,Ciénega
293,Cieneguillas
293,"Cusi Cusi"
293,"La Ciénega"
293,Misarrumi
293,Oratorio
293,Paicone
293,"San Juan de Oros"
293,"Santa Catalina"
293,Yoscaba
294,Catua
294,Coranzuli
294,"El Toro"
294,Huáncar
294,"Mina Providencia"
294,"Olaroz Chico"
294,"Pastos Chicos"
294,"Puesto Sey"
294,"San Juan de Quillaqués"
294,Susques
295,"Colonia San José"
295,Huacalera
295,Juella
295,Maimará
295,Tilcara
296,Bárcena
296,"El Moreno"
296,Purmamarca
296,Tumbaya
296,Volcán
297,Caspalá
297,Pampichuela
297,"San Francisco"
297,"Santa Ana"
297,"Valle Colorado"
297,"Valle Grande"
298,Barrios
298,Cangrejillos
298,"El Cóndor"
298,"La Intermedia"
298,"La Quiaca"
298,Llulluchayoc
298,Pumahuasi
298,Yavi
298,"Yavi Chico"
299,Doblas
299,Macachín
299,"Miguel Riglos"
299,Rolón
299,"Tomás M. Anchorena"
300,Anzoátegui
300,"La Adela"
301,Anguil
301,"Santa Rosa"
302,Catriló
302,"La Gloria"
302,Lonquimay
302,Uriburu
303,Conhelo
303,"Eduardo Castex"
303,"Mauricio Mayer"
303,"Monte Nievas"
303,Rucanelo
303,Winifreda
304,"Gobernador Duval"
304,Puelches
305,"Santa Isabel"
306,"Bernardo Larroude"
306,Ceballos
306,"Coronel Hilario Lagos  (Est. Aguas Buenas)"
306,"Intendente Alvear"
306,Sarah
306,Vértiz
307,"Algarrobo del Águila"
307,"La Humada"
308,Alpachiri
308,"General Manuel J. Campos"
308,Guatraché
308,Perú
308,"Santa Teresa"
309,Abramo
309,Bernasconi
309,"General San Martín (Est. Villa Alba)"
309,Hucal
309,"Jacinto Aráuz"
310,"Cuchillo Co"
311,"La Reforma"
311,"Limay Mahuida"
312,"Carro Quemado"
312,Loventué
312,"Luan Toro"
312,Telén
312,Victorica
313,Agustoni
313,Dorila
313,"General Pico"
313,Speluzzi
313,Trebolares
314,"25 de Mayo"
314,Puelén
315,"Colonia Barón"
315,"Colonia San José"
315,"Miguel Cané"
315,"Quemú Quemú"
315,Relmo
315,"Villa Mirasol"
316,Caleufú
316,"Ingeniero Foster"
316,"La Maruja"
316,Parera
316,"Pichi Huinca"
316,Quetrequén
316,Rancul
317,"Adolfo Van Praet"
317,"Alta Italia"
317,"Damián Maisonave (Est. Simson)"
317,"Embajador Martini"
317,Falucho
317,"Ingeniero Luiggi"
317,Ojeda
317,Realicó
318,Naicó
318,Toay
319,Arata
319,Metileo
319,Trenel
320,"Ataliva Roca"
320,Chacharramendi
320,"Colonia Santa María"
320,"General Acha"
320,Quehué
320,Unanué
321,Aimogasta
321,Arauco
321,"Bañado de los Pantanos"
321,"Estación Mazán"
321,"Villa Mazán"
322,"La Rioja"
323,Aminga
323,Anillaco
323,Anjullón
323,Chuquis
323,"Los Molinos"
323,Pinchas
323,"San Pedro"
323,"Santa Vera Cruz"
324,Aicuñá
324,Guandacol
324,"Los Palacios"
324,Pagancillo
324,"Villa Unión"
325,Chamical
325,Polco
326,Chilecito
326,"Colonia Anguinán"
326,"Colonia Catinzaco"
326,"Colonia Malligasta"
326,"Colonia Vichigasta"
326,Guanchín
326,Malligasta
326,Miranda
326,Nonogasta
326,"San Nicolás"
326,Sañogasta
326,"Santa Florentina"
326,Tilimuqui
326,Vichigasta
327,"Alto Carrizal"
327,Angulos
327,Antinaco
327,"Bajo Carrizal"
327,Campanas
327,Chañarmuyo
327,Famatina
327,"La Cuadra"
327,Pituil
327,"Plaza Vieja"
327,"Santa Cruz"
327,"Santo Domingo"
328,"Punta de los Llanos"
328,Tama
329,"Castro Barros"
329,Chañar
329,"Loma Blanca"
329,Olta
330,Malanzán
330,Nácate
330,Portezuelo
330,"San Antonio"
331,"Villa Castelli"
332,Ambil
332,"Colonia Ortiz de Ocampo"
332,Milagro
332,Olpas
332,"Santa Rita de Catuna"
333,Ulapes
334,Jagüé
334,"Villa San José de Vinchina"
335,Amaná
335,Patquía
336,Chepes
336,"Desiderio Tello"
337,"Salicas - San Blas"
338,"Villa Sanagasta"
339,Mendoza
340,Bowen
340,Carmensa
340,"General Alvear (Est.Colonia Alvear Norte)"
340,"Los Compartos"
341,"Godoy Cruz"
342,"Colonia Segovia (Est. Amigorena)"
342,Guaymallén
342,"La Primavera"
342,"Los Corralitos"
342,"Puente de Hierro"
343,"Ingeniero Giagnoni"
343,Junín
343,"La Colonia"
343,"Los Barriales"
343,Medrano
343,Phillips
343,"Rodríguez Peña"
344,Desaguadero
344,"La Paz"
344,"Villa Antigua"
345,"Blanco Encalada"
345,Capdeville
345,Jocolí
345,"Las Cuevas"
345,"Las Heras"
345,"Los Penitentes"
345,Papagayos
345,Polvaredas
345,"Puente del Inca"
345,"Punta de Vacas"
345,Uspallata
346,"3 de Mayo"
346,"Barrio Alto del Olvido"
346,"Barrio Jocolí II"
346,"Barrio La Palmera"
346,"Barrio La Pega"
346,"Barrio Lagunas de Bartoluzzi"
346,"Barrio Los Jarilleros"
346,"Barrio Los Olivos"
346,"Costa de Araujo"
346,"El Paramillo"
346,"El Vergel"
346,"Ingeniero Gustavo André"
346,Jocolí
346,"Jocolí Viejo"
346,"Las Violetas"
346,"Villa Tulumaya"
347,Agrelo
347,"Barrio Perdriel IV"
347,Cacheuta
347,"Costa Flores"
347,"El Carrizal"
347,"El Salto"
347,"Las Compuertas"
347,"Las Vegas"
347,"Luján de Cuyo"
347,Perdriel
347,Potrerillos
347,Ugarteche
348,Barrancas
348,"Barrio Jesús de Nazaret"
348,"Cruz de Piedra"
348,"El Pedregal"
348,"Fray Luis Beltrán"
348,Maipú
348,"Rodeo del Medio"
348,Russell
348,"San Roque"
348,"Villa Teresa"
349,"Agua Escondida"
349,"Bardas Blancas"
349,"Las Leñas"
349,Malargüe
350,Andrade
350,"Barrio Cooperativa Los Campamentos"
350,"Barrio Rivadavia"
350,"El Mirador"
350,"La Central"
350,"La Esperanza"
350,"La Florida"
350,"La Libertad"
350,"Los Árboles"
350,"Los Campamentos"
350,Medrano
350,"Mundo Nuevo"
350,"Reducción de Abajo"
350,Rivadavia
350,"Santa María de Oro"
351,"Barrio El Cepillo"
351,Chilecito
351,"Eugenio Bustos"
351,"La Consulta"
351,Pareditas
351,"San Carlos"
352,"Alto Salvador"
352,"Alto Verde"
352,"Barrio Chivilcoy"
352,"Barrio Emanuel"
352,"Barrio Los Charabones"
352,Chapanay
352,Chivilcoy
352,Montecaseros
352,"Nueva California (Est. Moluches)"
352,"San Martín"
352,"Tres Porteñas"
353,"25 de Mayo"
353,"Barrio Campos El Toledano"
353,"Barrio El Nevado"
353,"Barrio Empleados de Comercio"
353,"Barrio Intendencia"
353,"Capitán Montoya"
353,"Cuadro Benegas"
353,"El Nihuil"
353,"El Sosneado"
353,"El Tropezón"
353,Goudge
353,"Jaime Prats"
353,"La Llave Nueva"
353,"Las Malvinas"
353,"Los Reyunos"
353,"Monte Comán"
353,"Pobre Diablo"
353,"Punta del Agua"
353,"Rama Caída"
353,"Real del Padre"
353,"Salto de las Rosas"
353,"San Rafael"
353,"Villa Atuel"
353,"Villa Atuel Norte"
354,"Barrio 12 de Octubre"
354,"Barrio María Auxiliadora"
354,"Barrio Molina Cabrera"
354,"La Dormida"
354,"Las Catitas (Est. J. N. Lencinas)"
354,"Santa Rosa"
355,"Barrio San Cayetano"
355,"Campo Los Andes"
355,"Colonia Las Rosas"
355,"El Manzano"
355,"Los Sauces"
355,Tunuyán
355,"Vista Flores"
356,"Barrio Belgrano Norte"
356,"Cordón del Plata"
356,"El Peral"
356,"La Arboleda"
356,"San José"
356,Tupungato
357,Apóstoles
357,Azara
357,"Estación Apóstoles"
357,Pindapoy
357,"Rincón de Azara"
357,"San José"
357,"Tres Capones"
358,"1º de Mayo"
358,"Aristóbulo del Valle"
358,"Campo Grande"
358,"Dos de Mayo Núcleo I"
358,"Dos de Mayo Núcleo II"
358,"Dos de Mayo Nucleo III"
358,"Pueblo Illia"
358,"Salto Encantado"
359,Bonpland
359,Candelaria
359,"Cerro Corá"
359,Loreto
359,Mártires
359,Profundidad
359,"Puerto Santa Ana"
359,"Santa Ana"
360,Garupá
360,"Nemesio Parma"
360,"Posadas (Municipio de Garupá )"
360,"Posadas (Municipio de Posadas)"
361,"Barra Concepción"
361,"Concepción de la Sierra"
361,"La Corita"
361,"Santa María"
362,"9 de Julio"
362,"9 de Julio Kilómetro 20"
362,"Colonia Victoria"
362,Eldorado
362,"María Magdalena"
362,"Puerto Mado"
362,"Puerto Pinares"
362,"Santiago de Liniers"
362,"Valle Hermoso"
362,"Villa Roulet"
363,"Almirante Brown"
363,"Bernardo de Irigoyen"
363,"Dos Hermanas"
363,Integración
363,"San Antonio"
364,"El Soberbio"
364,Fracrán
364,"San Vicente"
365,Esperanza
365,Libertad
365,"Puerto Iguazú"
365,Wanda
366,Almafuerte
366,"Arroyo del Medio"
366,"Caá - Yarí"
366,"Cerro Azul"
366,"Dos Arroyos"
366,"Gobernador López"
366,"Leandro N. Alem"
366,"Olegario V. Andrade"
366,"Villa Libertad  (Municipio Leandro N. Alem)"
366,"Villa Libertad (Municipio Caá - Yarí)"
367,Capioví
367,"El Alcázar"
367,Garuhapé
367,Mbopicuá
367,"Puerto Leoni"
367,"Puerto Rico"
367,"Ruiz de Montoya"
367,"San Alberto"
367,"San Gotardo"
367,"San Miguel"
367,"Villa Akerman"
368,Caraguatay
368,Laharrague
368,Montecarlo
368,"Piray Kilómetro 18"
368,"Puerto Piray"
368,Tarumá
368,"Villa Parodi"
369,Alberdi
369,"Campo Ramón"
369,"Campo Viera"
369,"El Salto"
369,"General Alvear"
369,Guaraní
369,"Los Helechos"
369,Oberá
369,Panambí
369,"Panambí Kilómetro 8"
369,"San Martín"
369,"Villa Bonita"
370,"Colonia Polana"
370,Corpus
370,"Domingo Savio"
370,"General Urquiza"
370,"Gobernador Roca"
370,Helvecia
370,"Hipólito Yrigoyen"
370,"Jardín América"
370,Oasis
370,"Roca Chica"
370,"San Ignacio"
370,"Santo Pipó"
371,"Florentino Ameghino"
371,Itacaruaré
371,"Mojón Grande"
371,"San Javier"
372,"Cruce Caballero"
372,Paraíso
372,"Piñalito Sur"
372,"San Pedro"
372,Tobuna
373,"25 de Mayo"
373,"Alba Posse"
373,"Colonia Alicia"
373,"Colonia Aurora"
373,"San Francisco de Asís"
373,"Santa Rita"
374,Aluminé
374,"Villa Pehuenia"
375,Añelo
375,"San Patricio del Chañar"
376,"Las Coloradas"
377,"Piedra del Águila"
377,"Santo Tomás"
378,"11 de Octubre"
378,Arroyito
378,"Barrio Ruca Luhé"
378,Centenario
378,"Cutral Có"
378,"El Chocón"
378,"Mari Menuco"
378,Neuquén
378,"Plaza Huincul"
378,Plottier
378,Senillosa
378,"Villa El Chocón"
378,"Vista Alegre Norte"
378,"Vista Alegre Sur"
379,"Chos Malal"
379,"Tricao Malal"
379,"Villa del Curi Leuvú"
380,"Junín de los Andes"
381,"San Martín de los Andes"
382,Chorriaca
382,Loncopué
383,"Villa La Angostura"
383,"Villa Traful"
384,Andacollo
384,Huinganco
384,"Las Ovejas"
384,"Los Miches"
384,"Manzano Amargo"
384,Varvarco
385,Caviahue
385,Copahue
385,"El Cholar"
385,"El Huecú"
385,Taquimilán
386,Barrancas
386,"Buta Ranquil"
386,"Octavio Pico"
386,"Rincón de los Sauces"
387,"Paso Aguerre"
387,"Picún Leufú"
388,"Bajada del Agrio"
388,"La Buitrera"
388,"Las Lajas"
388,"Quili Malal"
389,"Los Catutos"
389,"Mariano Moreno"
389,"Ramón M. Castro"
389,Zapala
390,"Bahía Creek"
390,"El Cóndor"
390,"El Juncal"
390,"Guardia Mitre"
390,"La Lobería"
390,"Loteo Costa de Río"
390,"Pozo Salado"
390,"San Javier"
390,Viedma
391,"Barrio Unión"
391,Chelforó
391,Chimpay
391,"Choele Choel"
391,"Coronel Belisle"
391,Darwin
391,Lamarque
391,"Luis Beltrán"
391,Pomona
392,"Barrio El Pilar"
392,"Colonia Suiza"
392,"El Bolsón"
392,"El Foyel"
392,"Río Villegas"
392,"San Carlos de Bariloche"
392,"Villa Campanario"
392,"Villa Catedral"
392,"Villa Llao Llao"
392,"Villa Los Coihues"
393,"Barrio Colonia Conesa"
393,"General Conesa"
394,"Aguada Guzmán"
394,"Cerro Policía"
394,"El Cuy"
394,"Las Perlas"
394,Mencué
394,"Naupa Huen"
394,"Paso Córdova"
394,"Valle Azul"
395,Allen
395,"Bajo San Cayetano"
395,"Barda del Medio"
395,"Barrio Blanco"
395,"Barrio Calle Ciega Nº 10"
395,"Barrio Calle Ciega Nº 6"
395,"Barrio Canale"
395,"Barrio Chacra Monte"
395,"Barrio Costa Este"
395,"Barrio Costa Linda"
395,"Barrio Costa Oeste"
395,"Barrio El Labrador"
395,"Barrio El Maruchito"
395,"Barrio El Petróleo"
395,"Barrio Frontera"
395,"Barrio Guerrico"
395,"Barrio Isla 10"
395,"Barrio La Barda"
395,"Barrio La Costa (Municipio Grl. Roca)"
395,"Barrio La Costa (Municipio Igr. Huergo)"
395,"Barrio La Defensa"
395,"Barrio La Lor"
395,"Barrio La Ribera - Barrio APYCAR"
395,"Barrio Las Angustias"
395,"Barrio Mar del Plata"
